task,top_k,original_position,updated_oracle_pos
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,1
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,3
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,9
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,1
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,3
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,9
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,1
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
random,10,8,0
